1st Auto & Casualty   J1585   Professional Claims 837P
UnitedHealthcare Community Plan / UnitedHealthcare Dual Complete - Oxford Medicare Network   87726   Professional Claims 837P
UnitedHealthcare Community Plan / UnitedHealthcare Dual Complete - Oxford Medicare Network   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / UnitedHealthcare Dual Complete - Oxford Medicare Network   87726   Dental Claims 837D
UnitedHealthcare Community Plan / UnitedHealthcare Dual Complete (formerly Evercare)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / UnitedHealthcare Dual Complete (formerly Evercare)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / UnitedHealthcare Dual Complete (formerly Evercare)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / UnitedHealthcare Long Term Care (formerly Evercare)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / UnitedHealthcare Long Term Care (formerly Evercare)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / UnitedHealthcare Long Term Care (formerly Evercare)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Professional Claims 837P
UnitedHealthcare Community Plan / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Institutional Claims 837I
UnitedHealthcare Community Plan / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Dental Claims 837D
UnitedHealthcare Community Plan / UnitedHealthcare Plan of the River Valley (formerly John Deere Healthcare)   87726   Remits 835
UnitedHealthcare Community Plan of Missouri   86050   Professional Claims 837P
UnitedHealthcare Community Plan of Missouri   86050   Institutional Claims 837I
UnitedHealthcare Community Plan of Missouri   86050   Remits 835
UnitedHealthcare Community Plan of Missouri   86050   Eligibility 270 / 271
UnitedHealthcare Facets Detroit   UHCFACDET   Eligibility 270 / 271
UnitedHealthcare Medicare Solutions / Chronic Complete   UHC-MS-CC   Eligibility 270 / 271
UnitedHealthcare Medicare Solutions / MedicareComplete   UHC-MS-MC   Eligibility 270 / 271
UnitedHealthcare Medicare Solutions / UnitedHealthcare Chronic Complete  (formerly Evercare)   87726   Institutional Claims 837I
UnitedHealthcare Medicare Solutions / UnitedHealthcare Chronic Complete  (formerly Evercare)   87726   Dental Claims 837D
UnitedHealthcare Medicare Solutions / UnitedHealthcare Chronic Complete  (formerly Evercare)   87726   Professional Claims 837P
UnitedHealthcare Medicare Solutions / UnitedHealthcare Group Medicare Advantage   87726   Professional Claims 837P
UnitedHealthcare Medicare Solutions / UnitedHealthcare Group Medicare Advantage   87726   Institutional Claims 837I
UnitedHealthcare Medicare Solutions / UnitedHealthcare Group Medicare Advantage   87726   Dental Claims 837D
UnitedHealthcare Medicare Solutions / UnitedHealthcare MedicareComplete (formerly SecureHorizons)   87726   Professional Claims 837P
UnitedHealthcare Medicare Solutions / UnitedHealthcare MedicareComplete (formerly SecureHorizons)   87726   Institutional Claims 837I
UnitedHealthcare Medicare Solutions / UnitedHealthcare MedicareComplete (formerly SecureHorizons)   87726   Dental Claims 837D
UnitedHealthcare Medicare Solutions / UnitedHealthcare MedicareDirect  (formerly SecureHorizons)   87726   Dental Claims 837D
UnitedHealthcare Medicare Solutions / UnitedHealthcare MedicareDirect  (formerly SecureHorizons)   87726   Professional Claims 837P
UnitedHealthcare Medicare Solutions / UnitedHealthcare MedicareDirect  (formerly SecureHorizons)   87726   Institutional Claims 837I
UnitedHealthcare Medicare Solutions / UnitedHealthcare Nursing Home Plan  (formerly Evercare)   87726   Professional Claims 837P
UnitedHealthcare Medicare Solutions / UnitedHealthcare Nursing Home Plan  (formerly Evercare)   87726   Institutional Claims 837I
UnitedHealthcare Medicare Solutions / UnitedHealthcare Nursing Home Plan  (formerly Evercare)   87726   Dental Claims 837D
UnitedHealthcare NDC Claims   UHNDC   Professional Claims 837P
UnitedHealthcare Ohio Medicaid   88337   Remits 835
UnitedHealthcare Ohio Medicaid   88337   Institutional Claims 837I
UnitedHealthcare Ohio Medicaid   88337   Professional Claims 837P
UnitedHealthcare Ohio Medicaid   UHC-OHMCD   Eligibility 270 / 271
UnitedHealthcare Ohio Medicaid Dental   UHC-OHMCD-DNTL   Eligibility 270 / 271
UnitedHealthcare Shared Services (UHSS)   39026   Professional Claims 837P
UnitedHealthcare Shared Services (UHSS)   39026   Institutional Claims 837I
UnitedHealthcare Shared Services (UHSS)   39026   Dental Claims 837D
UnitedHealthcare Shared Services (UHSS)   39026   Remits 835
UnitedHealthOne / Golden Rule   37602   Professional Claims 837P
UnitedHealthOne / Golden Rule   37602   Institutional Claims 837I
UnitedHealthOne / Golden Rule   37602   Remits 835
UnitedHealthOne / PacifiCare Life and Health Insurance Company   81400   Remits 835
UnitedHealthOne / PacifiCare Life and Health Insurance Company   81400   Professional Claims 837P
UnitedHealthOne / PacifiCare Life and Health Insurance Company   81400   Institutional Claims 837I
UnitedHealthOne / UnitedHealthcare Life Insurance Company   UHC-LIFE   Eligibility 270 / 271
UnitedHealthOne / UnitedHealthcare Life Insurance Company (formerly American Medical Security)   81400   Professional Claims 837P
UnitedHealthOne / UnitedHealthcare Life Insurance Company (formerly American Medical Security)   81400   Institutional Claims 837I
UnitedHealthOne / UnitedHealthcare Life Insurance Company (formerly American Medical Security)   81400   Remits 835
Unity Health Insurance   66705   Professional Claims 837P
Unity Health Insurance   66705   Institutional Claims 837I
Unity Health Insurance   66705   Remits 835
Unity Health Insurance   UNITY   Eligibility 270 / 271
Unity Health Partners   A1152   Professional Claims 837P
Univera   UNIVERA   Eligibility 270 / 271
Univera Healthcare (Excellus)   16107   Professional Claims 837P
Univera Healthcare (Excellus)   16107   Institutional Claims 837I
Univera Healthcare (Excellus)   16107   Remits 835
Univera PPO (Excellus)   UNINW   Professional Claims 837P
Univera PPO (Excellus)   UNINW   Institutional Claims 837I
Univera PPO (Excellus)   UNINW   Remits 835
Universal American   UNIVAM   Eligibility 270 / 271
Universal Benefits - Admin For Chubb Life Insurance Co   TRANSAM-CHUBB   Eligibility 270 / 271
Universal Benefits - Admin For City Of Bridgeport CT   TRANSAM-BRIDGE   Eligibility 270 / 271
Universal Care (FFS)   UC001   Professional Claims 837P
Universal Care (FFS)   UC001   Institutional Claims 837I
Universal Care Encounters   UC002   Institutional Claims 837I
Universal Care Encounters   UC002   Professional Claims 837P
Universal Fidelity Administrators Company - Aggregate   93222   Professional Claims 837P
Universal Fidelity Administrators Company - Aggregate   93222   Institutional Claims 837I
Universal HealthCare IPA   UHIPA   Professional Claims 837P
Universal HealthCare IPA   UHIPA   Institutional Claims 837I
University Care Advantage   09830   Professional Claims 837P
University Care Advantage   09830   Institutional Claims 837I
University Care Advantage   09830   Remits 835
University Family Care   09830   Institutional Claims 837I
University Family Care   09830   Remits 835
University Family Care   09830   Professional Claims 837P
University Health Alliance   UHA01   Remits 835
University Health Alliance   UHA01   Professional Claims 837P
University Health Alliance   UHA01   Institutional Claims 837I
University Health Care Advantage   UNIV-HCA   Eligibility 270 / 271
University Healthcare Marketplace   45437   Professional Claims 837P
University Healthcare Marketplace   45437   Institutional Claims 837I
University of Illinois   UIC67   Professional Claims 837P
University of Illinois   UIC67   Institutional Claims 837I
University of Illinois at Chicago Div of Specialized Care for Children   37601   Professional Claims 837P
University of Illinois at Chicago Div of Specialized Care for Children   37601   Institutional Claims 837I
University of Kentucky Health Services - CORVEL   J1941   Professional Claims 837P
​University of Maryland Health Advantage   45282   Professional Claims 837P
​University of Maryland Health Advantage   45282   Institutional Claims 837I
University of Utah Health Plans   SX155   Remits 835
University of Utah Health Plans   SX155   Professional Claims 837P
University of Utah Health Plans   SX155   Institutional Claims 837I
University of Utah Health Plans   UNIV-UTHP   Eligibility 270 / 271
University Physicians Healthcare Group   07503   Professional Claims 837P
University Physicians Healthcare Group   07503   Remits 835
University Physicians Healthcare Group (Arizona)   13168   Eligibility 270 / 271
University Texas Medical Board	   UTMBC   Remits 835
University Texas Medical Board	   UTMBC   Professional Claims 837P
University Texas Medical Board	   UTMBC   Institutional Claims 837I
University Trust   COACC   Professional Claims 837P
Upland Medical Group   PROSP   Professional Claims 837P
Upland Medical Group   PROSP   Institutional Claims 837I
UPMC Health Plan   23281   Professional Claims 837P
UPMC Health Plan   23281   Institutional Claims 837I
UPMC Health Plan   23281   Remits 835
UPMC Health Plan   UPMC   Eligibility 270 / 271
UPMC Health Plan (Tristate)   UPMC-TRI   Eligibility 270 / 271
UPMC Vision Advantage   25184   Professional Claims 837P
Upper Peninsula Health Group TPA   37324   Institutional Claims 837I
Upper Peninsula Health Group TPA   37324   Professional Claims 837P
Upper Peninsula Health Plan   38337   Professional Claims 837P
Upper Peninsula Health Plan   38337   Institutional Claims 837I
Upper Peninsula Health Plan   38337   Remits 835
Uprise Health   63103   Institutional Claims 837I
Uprise Health   63103   Professional Claims 837P
US Benefits   93092   Institutional Claims 837I
US Benefits   93092   Professional Claims 837P
US Benefits   93092   Remits 835
US Department of Labor   77044   Professional Claims 837P
US Department of Labor   77044   Remits 835
US Department of Labor - Black Lung   77104   Professional Claims 837P
US Department of Labor - Black Lung   77104   Remits 835
US Department of Labor - Energy   77103   Professional Claims 837P
US Department of Labor - Energy   77103   Remits 835
US Engagement, LLC   50443   Professional Claims 837P
US Engagement, LLC   50443   Institutional Claims 837I
US Family Health Plan of Texas and Louisiana (USFHP)   USFHP   Professional Claims 837P
US Family Health Plan of Texas and Louisiana (USFHP)   USFHP   Institutional Claims 837I
US Family Health Plan of Texas and Louisiana (USFHP)   USFHP   Remits 835
US Family Health Plan of Texas and Louisiana (USFHP)   USFHP-TXLA   Eligibility 270 / 271
US Imaging Network   50383   Professional Claims 837P
US Imaging Network   50383   Remits 835
US Imaging Network II   USI01   Professional Claims 837P
US Imaging Network II   USI01   Institutional Claims 837I
US Network and Administrative Services   USN01   Professional Claims 837P
US Network and Administrative Services   USN01   Institutional Claims 837I
US Sugar Corporation   J1950   Professional Claims 837P
USAA Auto Only   J1822   Professional Claims 837P
USAA Life Insurance Company   10839   Eligibility 270 / 271
USAA-Medicare Supplemental   USAA-MEDSUPP   Eligibility 270 / 271
USFHP - St. Vincent Catholic Medical Centers of New York   13407   Professional Claims 837P
USFHP - St. Vincent Catholic Medical Centers of New York   13407   Institutional Claims 837I
USFHP - St. Vincent Catholic Medical Centers of New York   STVIN   Eligibility 270 / 271
Utah Carpenters   74234   Professional Claims 837P
Utah Laborers   74234   Professional Claims 837P
Utah Pipe Trades   74234   Professional Claims 837P
Utah Uninsured Employers Fund - CORVEL   J3957   Professional Claims 837P
Utica (Auto only)   C1027   Professional Claims 837P
Utica Mutual Insurance Co   25976   Professional Claims 837P
Utica National Insurance Co of Texas   43478   Professional Claims 837P
UTMB 3 Share Program   UT3F1   Professional Claims 837P
UTMB 3 Share Program   UT3F1   Institutional Claims 837I
VA Community Care Network Region 1   VACCN   Professional Claims 837P
VA Community Care Network Region 1   VACCN   Remits 835
VA Community Care Network Region 1   VACCN   Institutional Claims 837I
VA Community Care Network Region 1   VACCN   Dental Claims 837D
VA Community Care Network Region 2   VACCN   Professional Claims 837P
VA Community Care Network Region 2   VACCN   Institutional Claims 837I
VA Community Care Network Region 2   VACCN   Dental Claims 837D
VA Community Care Network Region 2   VACCN   Remits 835
VA Community Care Network Region 3   VACCN   Dental Claims 837D
VA Community Care Network Region 3   VACCN   Professional Claims 837P
VA Community Care Network Region 3   VACCN   Institutional Claims 837I
VA Community Care Network Region 3   VACCN   Remits 835
VA Fee Basis Programs   10841   Claim Status 276 / 277
VA Fee Basis Programs   10841   Eligibility 270 / 271
VA Fee Basis Programs   12115   Professional Claims 837P
VA Fee Basis Programs   12115   Institutional Claims 837I
VA Fee Basis Programs   12115   Remits 835
VA Financial Services Center   VAFSC   Institutional Claims 837I
VA Health Administration Center   VAHEALTH-ADMIN   Eligibility 270 / 271
Vacorp   J3807   Professional Claims 837P
Valenz Health   94749   Institutional Claims 837I
Valenz Health   94749   Professional Claims 837P
Valir Pace   48123   Professional Claims 837P
Valir Pace   48123   Institutional Claims 837I
Valitas Health Services, Inc. dba Corizon Health - CORVEL   J3742   Professional Claims 837P
Valley Care IPA   VCIPA   Professional Claims 837P
Valley Care IPA   VCIPA   Institutional Claims 837I
Valley Health Plan   VHP-COMM   Eligibility 270 / 271
Valley Health Plan   VHP01   Institutional Claims 837I
Valley Health Plan   VHP01   Professional Claims 837P
Valley Health Plan   VHP01   Remits 835
​VALLEY PRESBYTERIAN HOSPITAL – HCLA   MPM53   Professional Claims 837P
​VALLEY PRESBYTERIAN HOSPITAL – HCLA   MPM53   Institutional Claims 837I
Valley Presbyterian Hospital Community Family Care VPRESCFC   MPM61   Institutional Claims 837I
Valley Presbyterian Hospital Community Family Care VPRESCFC   MPM61   Professional Claims 837P
Valley Presbyterian Hospital Preferred IPA VPRESPREF   MPM60   Institutional Claims 837I
Valley Presbyterian Hospital Preferred IPA VPRESPREF   MPM60   Professional Claims 837P
Valley Presbyterian Hospital Serra Medical Group VPRESSERRA   MPM67   Institutional Claims 837I
Valley Presbyterian Hospital Serra Medical Group VPRESSERRA   MPM67   Professional Claims 837P
Vally Health Plan Encounters    VHP03   Professional Claims 837P
Vally Health Plan Encounters    VHP03   Institutional Claims 837I
Valor Health Plan   43259   Professional Claims 837P
Valor Health Plan   43259   Institutional Claims 837I
Van Lang IPA   77036   Institutional Claims 837I
Van Lang IPA   77036   Remits 835
Van Lang IPA   77036   Professional Claims 837P
